1024	1024	64	1
frame 0
num = 74
541.938	862.875
84.8125	860.875
351.812	390.625
728.812	529
879	488.5
591.875	155.438
571.75	876.125
459.875	106.812
863.625	809.562
928.812	742.688
615.875	437.562
760.875	480.062
923.062	249.812
656.438	215.062
407.562	857.875
523.75	683.625
613.875	509
330.5	91.125
272.5	31.4375
21.6875	712.562
463.938	268.75
440.375	576.125
554.312	861.75
280.25	660.688
773.812	506.5
384	883.125
291.312	260.25
377.938	307.188
844.5	310.062
742.062	492.875
291.25	26.8125
197.875	709.562
347.438	356
961.438	588.125
291.312	260.25
frame 26
num = 56
503	65.3125
378.625	175.125
613.875	437.812
748.938	575.562
445.188	989.688
141	159.312
499.312	326.688
544.75	863.5
424.125	46.875
490.188	398
716.438	516
703.938	325.375
413.062	927
457.5	27.5
516.5	112.062
456.5	106.875
879.188	488.625
727.875	528.812
273.938	31.625
595	155.062
409.5	858
754	112.562
84	860.75
654.938	215.062
759.938	480
29.6875	457.375
380.125	464.5
615.812	508.438
291.125	260.438
934.875	743.062
520.812	683.375
929	249.938
869.562	809.75
764.062	666.438
511.062	130.562
574.312	876.062
515.75	722.75
343.562	356.938
774.5	505.438
326	91.9375
346.875	390.812
459.188	268.75
740.938	492.438
385.312	883.625
14.1875	712.062
442	576.062
843.938	310.062
379.125	306.812
957.438	580.812
556.875	862.375
274.812	660.875
191.75	709.25
285.938	26.6875
291.125	260.438
379.125	306.812
274.812	660.875
frame 27
num = 53
747.562	575.562
379.875	174.938
611.438	437.75
134.875	159.312
409.5	927.062
447	989.812
23.125	457.188
452.812	106.562
499.812	65.125
454.062	27.0625
425.5	46.9375
513.25	112.25
487.25	398.25
577.25	875.875
